City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,Year,Month,Season,AQI_lag1,AQI_lag2,AQI_lag3,AQI_lag7,PM2.5_lag1,PM2.5_lag2,PM2.5_lag3,PM2.5_lag7,PM10_lag1,PM10_lag2,PM10_lag3,PM10_lag7,NO2_lag1,NO2_lag2,NO2_lag3,NO2_lag7,SO2_lag1,SO2_lag2,SO2_lag3,SO2_lag7,CO_lag1,CO_lag2,CO_lag3,CO_lag7,O3_lag1,O3_lag2,O3_lag3,O3_lag7,AQI_rolling7_mean,AQI_rolling7_std,AQI_rolling30_mean,AQI_rolling30_std,PM2.5_rolling7_mean,PM10_rolling7_mean
Delhi,2016-10-25,115.76,290.42,125.4,82.7,107.03,38.89,1.63,23.46,83.78,2.72,10.24,,396.0,Very Poor,2016,10,Autumn,454.0,470.0,472.0,438.0,164.51,182.14,140.92,161.49,367.17,372.09,442.68,352.64,88.17,90.22,84.96,95.27,21.68,19.38,20.7,22.25,1.42,1.11,1.44,1.6,109.22,122.74,53.5,101.0,448.7142857142857,34.22822561237416,354.76666666666665,97.21454529077477,148.70142857142858,378.69714285714286
Delhi,2016-10-26,209.27,413.49,144.66,111.23,121.37,48.82,1.88,25.0,85.57,4.98,14.6,,413.0,Severe,2016,10,Autumn,396.0,454.0,470.0,428.0,115.76,164.51,182.14,140.57,290.42,367.17,372.09,339.79,82.7,88.17,90.22,91.52,23.46,21.68,19.38,24.66,1.63,1.42,1.11,1.48,83.78,109.22,122.74,73.0,446.57142857142856,36.156406268956964,360.6666666666667,95.10623219484093,158.5157142857143,389.2257142857143
Delhi,2016-10-27,296.27,535.53,127.68,120.07,126.63,58.75,1.94,23.95,82.06,8.97,24.05,,558.0,Severe,2016,10,Autumn,413.0,396.0,454.0,425.0,209.27,115.76,164.51,135.9,413.49,290.42,367.17,361.08,111.23,82.7,88.17,90.28,25.0,23.46,21.68,24.72,1.88,1.63,1.42,1.83,85.57,83.78,109.22,107.03,465.57142857142856,53.64655050376075,373.1,95.72854941141617,181.4257142857143,414.1471428571428
Delhi,2016-10-28,318.57,503.0,137.36,119.42,134.89,64.34,1.91,27.89,107.12,10.61,27.31,,570.0,Severe,2016,10,Autumn,558.0,413.0,396.0,496.0,296.27,209.27,115.76,161.11,535.53,413.49,290.42,477.65,120.07,111.23,82.7,88.27,23.95,25.0,23.46,26.66,1.94,1.88,1.63,2.14,82.06,85.57,83.78,32.06,476.14285714285717,66.4139256768466,388.6666666666667,87.94603883704256,203.92,417.7685714285714
Delhi,2016-10-29,350.39,516.59,208.23,162.5,167.24,79.24,2.65,36.153999999999975,139.22,13.02,60.08,,554.0,Severe,2016,10,Autumn,570.0,558.0,413.0,472.0,318.57,296.27,209.27,140.92,503.0,535.53,413.49,442.68,119.42,120.07,111.23,84.96,27.89,23.95,25.0,20.7,1.91,1.94,1.88,1.44,107.12,82.06,85.57,53.5,487.85714285714283,72.51305301215116,397.5,90.85067323683613,233.84428571428572,428.32714285714286
Delhi,2016-10-30,355.77,528.41,162.93,112.59,142.64,89.56,2.28,36.153999999999975,257.73,10.29,35.64,,522.0,Severe,2016,10,Autumn,554.0,570.0,558.0,470.0,350.39,318.57,296.27,182.14,516.59,503.0,535.53,372.09,162.5,119.42,120.07,90.22,54.38,27.89,23.95,19.38,2.65,1.91,1.94,1.11,139.22,107.12,82.06,122.74,495.2857142857143,73.04043237758765,407.43333333333334,87.45429676687519,258.6485714285714,450.6585714285714
Delhi,2016-10-31,434.92,521.21,181.22,113.21,174.25,95.27,2.36,36.153999999999975,153.52,9.61,21.68,,520.0,Severe,2016,10,Autumn,522.0,554.0,570.0,454.0,355.77,350.39,318.57,164.51,528.41,516.59,503.0,367.17,112.59,162.5,119.42,88.17,40.23,54.38,27.89,21.68,2.28,2.65,1.91,1.42,257.73,139.22,107.12,109.22,504.7142857142857,71.05564553154775,414.3666666666667,87.87156902934153,297.2785714285714,472.66428571428565
Delhi,2016-11-01,394.59,537.51,144.25,120.66,159.5,91.77,2.09,33.34,193.31,9.95,24.21,,550.0,Severe,2016,11,Autumn,520.0,522.0,554.0,396.0,434.92,355.77,350.39,115.76,521.21,528.41,516.59,290.42,113.21,112.59,162.5,82.7,71.56,40.23,54.38,23.46,2.36,2.28,2.65,1.63,153.52,257.73,139.22,83.78,526.7142857142857,53.44378443971112,424.9,84.37533141697469,337.1114285714285,507.9628571428571
Delhi,2016-11-02,537.96,693.21,121.1,149.12,157.33,111.69,2.8,26.66,160.01,11.45,30.13,,593.0,Severe,2016,11,Autumn,550.0,520.0,522.0,413.0,394.59,434.92,355.77,209.27,537.51,521.21,528.41,413.49,120.66,113.21,112.59,111.23,33.34,71.56,40.23,25.0,2.09,2.36,2.28,1.88,193.31,153.52,257.73,85.57,552.4285714285714,25.728435260478104,435.26666666666665,85.3127848822672,384.06714285714287,547.9228571428572
Delhi,2016-11-03,482.4,483.99,127.32,148.92,116.45,104.84,2.78,29.4,108.33,11.64,34.69,,625.0,Severe,2016,11,Autumn,593.0,550.0,520.0,558.0,537.96,394.59,434.92,296.27,693.21,537.51,521.21,535.53,149.12,120.66,113.21,120.07,26.66,33.34,71.56,23.95,2.8,2.09,2.36,1.94,160.01,193.31,153.52,82.06,562.0,37.78447653027504,444.4,90.49008328216954,410.65714285714284,540.5600000000001
Delhi,2016-11-04,342.45,475.1,158.66,131.92,69.68,88.02,2.23,25.93,177.07,9.52,33.1,,480.0,Severe,2016,11,Autumn,625.0,593.0,550.0,570.0,482.4,537.96,394.59,318.57,483.99,693.21,537.51,503.0,148.92,149.12,120.66,119.42,29.4,26.66,33.34,27.89,2.78,2.8,2.09,1.91,108.33,160.01,193.31,107.12,549.1428571428571,48.42323330602524,452.6666666666667,81.27617173535064,414.06857142857143,536.5742857142858
Delhi,2016-11-05,588.39,763.58,135.71,113.31,90.09,89.1,2.2,22.21,39.05,7.31,16.61,,603.0,Severe,2016,11,Autumn,480.0,625.0,593.0,554.0,342.45,482.4,537.96,350.39,475.1,483.99,693.21,516.59,131.92,148.92,149.12,162.5,25.93,29.4,26.66,54.38,2.23,2.78,2.8,2.65,177.07,108.33,160.01,139.22,556.1428571428571,52.60363920056379,463.43333333333334,78.97563279083515,448.06857142857143,571.8585714285715
Delhi,2016-11-06,685.36,708.8,155.53,128.15,97.62,96.22,3.23,22.61,39.21,9.98,27.66,,676.0,Severe,2016,11,Autumn,603.0,480.0,625.0,522.0,588.39,342.45,482.4,355.77,763.58,475.1,483.99,528.41,113.31,131.92,148.92,112.59,22.21,25.93,29.4,40.23,2.2,2.23,2.78,2.28,39.05,177.07,108.33,257.73,578.1428571428571,66.3511581698198,475.6,82.70954579440898,495.15285714285716,597.6285714285715
Delhi,2016-11-07,488.57,527.64,159.5,123.36,94.03,72.81,2.21,23.88,33.33,8.95,23.12,,716.0,Severe,2016,11,Autumn,676.0,603.0,480.0,520.0,685.36,588.39,342.45,434.92,708.8,763.58,475.1,521.21,128.15,113.31,131.92,113.21,22.61,22.21,25.93,71.56,3.23,2.2,2.23,2.36,39.21,39.05,177.07,153.52,606.1428571428571,78.05004499556551,485.8666666666667,92.55854934835281,502.8171428571428,598.5471428571428
Delhi,2016-11-08,338.38,471.47,75.56,92.18,54.81,55.65,1.32,21.36,35.0,6.2,11.18,,542.0,Severe,2016,11,Autumn,716.0,676.0,603.0,550.0,488.57,685.36,588.39,394.59,527.64,708.8,763.58,537.51,123.36,128.15,113.31,120.66,23.88,22.61,22.21,33.34,2.21,3.23,2.2,2.09,33.33,39.21,39.05,193.31,605.0,79.06115776199425,490.06666666666666,92.13668007960867,494.7871428571429,589.1128571428571
Delhi,2016-11-09,307.08,415.79,111.51,103.26,67.31,58.89,1.38,21.52,33.89,6.99,13.52,,455.0,Severe,2016,11,Autumn,542.0,716.0,676.0,593.0,338.38,488.57,685.36,537.96,471.47,527.64,708.8,693.21,92.18,123.36,128.15,149.12,21.36,23.88,22.61,26.66,1.32,2.21,3.23,2.8,35.0,33.33,39.21,160.01,585.2857142857143,97.58707955071897,492.3333333333333,90.3324638376963,461.80428571428575,549.4814285714285
Delhi,2016-11-10,291.71,464.27,124.82,133.98,63.54,73.93,1.61,29.45,42.27,5.66,16.26,,471.0,Severe,2016,11,Autumn,455.0,542.0,716.0,625.0,307.08,338.38,488.57,482.4,415.79,471.47,527.64,483.99,103.26,92.18,123.36,148.92,21.52,21.36,23.88,29.4,1.38,1.32,2.21,2.78,33.89,35.0,33.33,108.33,563.2857142857143,104.27162331416763,494.43333333333334,89.02718814994249,434.5628571428571,546.6642857142857
Delhi,2016-11-11,295.88,491.38,139.59,147.03,56.6,88.96,1.62,35.04,50.03,6.49,22.29,,514.0,Severe,2016,11,Autumn,471.0,455.0,542.0,480.0,291.71,307.08,338.38,342.45,464.27,415.79,471.47,475.1,133.98,103.26,92.18,131.92,29.45,21.52,21.36,25.93,1.61,1.38,1.32,2.23,42.27,33.89,35.0,177.07,568.1428571428571,100.46795272030661,498.06666666666666,87.46188660894302,427.90999999999997,548.99
Delhi,2016-11-12,277.67,437.21,145.02,127.18,54.53,81.99,1.49,34.7,43.22,5.22,18.04,,491.0,Severe,2016,11,Autumn,514.0,471.0,455.0,603.0,295.88,291.71,307.08,588.39,491.38,464.27,415.79,763.58,147.03,133.98,103.26,113.31,35.04,29.45,21.52,22.21,1.62,1.61,1.38,2.2,50.03,42.27,33.89,39.05,552.1428571428571,102.8808835035762,502.06666666666666,84.13082314050574,383.5214285714286,502.36571428571426
Delhi,2016-11-13,228.16,388.97,158.78,113.74,54.67,67.76,1.24,36.153999999999975,66.96,5.0,14.05,,469.0,Severe,2016,11,Autumn,491.0,514.0,471.0,676.0,277.67,295.88,291.71,685.36,437.21,491.38,464.27,708.8,127.18,147.03,133.98,128.15,34.7,35.04,29.45,22.61,1.49,1.62,1.61,3.23,43.22,50.03,42.27,39.21,522.5714285714286,90.33060969360967,505.2,80.92457109491998,318.20714285714286,456.6757142857144
Delhi,2016-11-14,194.2,266.97,177.98,119.58,63.27,49.95,0.91,22.7,63.1,3.09,8.37,,404.0,Severe,2016,11,Autumn,469.0,491.0,514.0,716.0,228.16,277.67,295.88,488.57,388.97,437.21,491.38,527.64,113.74,127.18,147.03,123.36,51.78,34.7,35.04,23.88,1.24,1.49,1.62,2.21,66.96,43.22,50.03,33.33,478.0,44.15125517279773,505.3333333333333,80.74836747931762,276.1542857142857,419.4371428571429
Delhi,2016-11-15,236.09,399.5,152.13,116.66,80.86,59.24,1.49,21.98,37.37,6.53,16.84,,379.0,Very Poor,2016,11,Autumn,404.0,469.0,491.0,542.0,194.2,228.16,277.67,338.38,266.97,388.97,437.21,471.47,119.58,113.74,127.18,92.18,22.7,51.78,34.7,21.36,0.91,1.24,1.49,1.32,63.1,66.96,43.22,35.0,454.7142857142857,47.61902380951939,503.6333333333333,82.89731218692377,261.5414285714286,409.1557142857143
Delhi,2016-11-16,291.98,391.88,131.41,109.65,79.95,53.33,1.34,23.97,35.58,6.64,16.56,,428.0,Severe,2016,11,Autumn,379.0,404.0,469.0,455.0,236.09,194.2,228.16,307.08,399.5,266.97,388.97,415.79,116.66,119.58,113.74,103.26,21.98,22.7,51.78,21.52,1.49,0.91,1.24,1.38,37.37,63.1,66.96,33.89,450.85714285714283,48.67384161069475,503.73333333333335,82.80093841436253,259.38428571428574,405.74000000000007
Delhi,2016-11-17,351.47,412.95,69.58,96.23,60.3,41.1,0.73,21.65,37.74,5.08,11.4,,504.0,Severe,2016,11,Autumn,428.0,379.0,404.0,471.0,291.98,236.09,194.2,291.71,391.88,399.5,266.97,464.27,109.65,116.66,119.58,133.98,23.97,21.98,22.7,29.45,1.34,1.49,0.91,1.61,35.58,37.37,63.1,42.27,455.57142857142856,52.40501611759947,505.93333333333334,81.86571567084147,267.9214285714286,398.40857142857146
Delhi,2016-11-18,237.21,409.98,92.48,102.95,55.83,43.06,0.87,23.11,37.26,5.05,11.2,,512.0,Severe,2016,11,Autumn,504.0,428.0,379.0,514.0,351.47,291.98,236.09,295.88,412.95,391.88,399.5,491.38,96.23,109.65,116.66,147.03,21.65,23.97,21.98,35.04,0.73,1.34,1.49,1.62,37.74,35.58,37.37,50.03,455.2857142857143,52.03753224265066,508.73333333333335,80.53396513415997,259.54,386.78000000000003
Delhi,2016-11-19,285.71,412.35,112.39,114.11,63.07,55.83,1.16,30.47,48.81,6.3,22.82,,494.0,Severe,2016,11,Autumn,512.0,504.0,428.0,491.0,237.21,351.47,291.98,277.67,409.98,412.95,391.88,437.21,102.95,96.23,109.65,127.18,23.11,21.65,23.97,34.7,0.87,0.73,1.34,1.49,37.26,37.74,35.58,43.22,455.7142857142857,52.39183869559178,511.03333333333336,79.03141380372935,260.68857142857144,383.2285714285714
Delhi,2016-11-20,323.74,350.18,120.28,117.17,39.98,80.15,1.52,27.23,53.69,6.63,27.78,,438.0,Severe,2016,11,Autumn,494.0,512.0,504.0,469.0,285.71,237.21,351.47,228.16,412.35,409.98,412.95,388.97,114.11,102.95,96.23,113.74,30.47,23.11,21.65,51.78,1.16,0.87,0.73,1.24,48.81,37.26,37.74,66.96,451.2857142857143,52.391838695591744,509.1,80.11386293571773,274.34285714285716,377.68714285714293
Delhi,2016-11-21,340.61,439.26,165.78,128.85,62.48,81.94,1.6,26.25,50.47,7.12,21.98,,474.0,Severe,2016,11,Autumn,438.0,494.0,512.0,404.0,323.74,285.71,237.21,194.2,350.18,412.35,409.98,266.97,117.17,114.11,102.95,119.58,27.23,30.47,23.11,22.7,1.52,1.16,0.87,0.91,53.69,48.81,37.26,63.1,461.2857142857143,48.38978640758377,509.1666666666667,80.08275174116453,295.25857142857143,402.3
Delhi,2016-11-22,281.76,399.82,127.69,111.52,58.08,63.32,1.55,25.26,32.17,5.53,14.85,,471.0,Severe,2016,11,Autumn,474.0,438.0,494.0,379.0,340.61,323.74,285.71,236.09,439.26,350.18,412.35,399.5,128.85,117.17,114.11,116.66,26.25,27.23,30.47,21.98,1.6,1.52,1.16,1.49,50.47,53.69,48.81,37.37,474.42857142857144,32.05129816849663,509.2,80.06609338755723,301.78285714285715,402.3457142857143
Delhi,2016-11-23,174.56,443.12,103.4,98.73,58.08,48.28,1.24,30.13,38.25,5.12,10.79,,432.0,Severe,2016,11,Autumn,471.0,474.0,438.0,428.0,281.76,340.61,323.74,291.98,399.82,439.26,350.18,391.88,111.52,128.85,117.17,109.65,25.26,26.25,27.23,23.97,1.55,1.6,1.52,1.34,32.17,50.47,53.69,35.58,475.0,31.107341041413807,508.46666666666664,80.68744863865942,285.00857142857143,409.6657142857143
Delhi,2016-11-24,216.1,478.72,133.15,109.5,84.1,55.54,1.21,22.29,35.12,5.57,12.74,,397.0,Very Poor,2016,11,Autumn,432.0,471.0,474.0,504.0,174.56,281.76,340.61,351.47,443.12,399.82,439.26,412.95,98.73,111.52,128.85,96.23,30.13,25.26,26.25,21.65,1.24,1.55,1.6,0.73,38.25,32.17,50.47,37.74,459.7142857142857,39.60940244316886,508.5,80.63957700354432,265.67,419.0614285714286
Delhi,2016-11-25,136.21,399.13,32.87,68.9,39.01,28.84,0.41,20.99,40.07,3.18,6.51,,375.0,Very Poor,2016,11,Autumn,397.0,432.0,471.0,512.0,216.1,174.56,281.76,237.21,478.72,443.12,399.82,409.98,109.5,98.73,111.52,102.95,22.29,30.13,25.26,23.11,1.21,1.24,1.55,0.87,35.12,38.25,32.17,37.26,440.14285714285717,43.15641540346377,507.23333333333335,82.46908860120168,251.24142857142857,417.51142857142855
Delhi,2016-11-26,113.3,325.47,37.55,70.01,43.19,25.22,0.46,23.22,39.94,3.24,6.72,,330.0,Very Poor,2016,11,Autumn,375.0,397.0,432.0,494.0,136.21,216.1,174.56,285.71,399.13,478.72,443.12,412.35,68.9,109.5,98.73,114.11,20.99,22.29,30.13,30.47,0.41,1.21,1.24,1.16,40.07,35.12,38.25,48.81,416.7142857142857,52.54114034327334,499.6333333333333,87.95276292276058,226.61142857142858,405.1
Delhi,2016-11-27,128.7,336.16,35.91,71.29,40.84,26.73,0.65,22.68,38.99,3.16,5.83,,347.0,Very Poor,2016,11,Autumn,330.0,375.0,397.0,438.0,113.3,136.21,216.1,323.74,325.47,399.13,478.72,350.18,70.01,68.9,109.5,117.17,23.22,20.99,22.29,27.23,0.46,0.41,1.21,1.52,39.94,40.07,35.12,53.69,403.7142857142857,57.42738686293212,492.2,91.16540481171,198.74857142857144,403.09714285714284
Delhi,2016-11-28,127.5,312.58,90.6,82.99,46.87,28.3,0.91,29.33,36.12,4.29,9.66,,274.0,Poor,2016,11,Autumn,347.0,330.0,375.0,474.0,128.7,113.3,136.21,340.61,336.16,325.47,399.13,439.26,71.29,70.01,68.9,128.85,22.68,23.22,20.99,26.25,0.65,0.46,0.41,1.6,38.99,39.94,40.07,50.47,375.14285714285717,65.7759545006857,482.8666666666667,98.64626225798652,168.30428571428573,385.0
Delhi,2016-11-29,236.58,489.62,158.47,133.28,88.78,64.54,1.75,27.59,40.89,7.42,21.69,,360.0,Very Poor,2016,11,Autumn,274.0,347.0,330.0,471.0,127.5,128.7,113.3,281.76,312.58,336.16,325.47,399.82,82.99,71.29,70.01,111.52,29.33,22.68,23.22,25.26,0.91,0.65,0.46,1.55,36.12,38.99,39.94,32.17,359.2857142857143,50.39746781242916,477.46666666666664,100.83982975178014,161.85,397.8285714285715
Delhi,2016-11-30,246.25,437.91,80.12,95.64,54.63,84.51,1.16,20.23,44.16,5.82,15.23,,441.0,Severe,2016,11,Autumn,360.0,274.0,347.0,432.0,236.58,127.5,128.7,174.56,489.62,312.58,336.16,443.12,133.28,82.99,71.29,98.73,27.59,29.33,22.68,30.13,1.75,0.91,0.65,1.24,40.89,36.12,38.99,38.25,360.57142857142856,52.62717024141731,474.8333333333333,100.72224811017674,172.0914285714286,397.0842857142857
Delhi,2016-12-01,263.61,473.72,100.79,83.15,59.64,79.35,1.25,19.08,49.44,7.06,22.44,,418.0,Severe,2016,12,Winter,441.0,360.0,274.0,397.0,246.25,236.58,127.5,216.1,437.91,489.62,312.58,478.72,95.64,133.28,82.99,109.5,20.23,27.59,29.33,22.29,1.16,1.75,0.91,1.21,44.16,40.89,36.12,35.12,363.57142857142856,55.56634815802746,470.43333333333334,100.20726222334902,178.87857142857143,396.37
Delhi,2016-12-02,263.25,422.11,143.08,101.67,79.26,77.5,1.05,20.38,34.89,8.15,18.27,,474.0,Severe,2016,12,Winter,418.0,441.0,360.0,375.0,263.61,246.25,236.58,136.21,473.72,437.91,489.62,399.13,83.15,95.64,133.28,68.9,19.08,20.23,27.59,20.99,1.25,1.16,1.75,0.41,49.44,44.16,40.89,40.07,377.7142857142857,69.74886925180111,466.46666666666664,97.50711144121424,197.02714285714288,399.65285714285716
Delhi,2016-12-03,196.6,432.38,102.23,97.75,54.62,51.11,1.41,23.49,34.86,7.23,16.4,,419.0,Severe,2016,12,Winter,474.0,418.0,441.0,330.0,263.25,263.61,246.25,113.3,422.11,473.72,437.91,325.47,101.67,83.15,95.64,70.01,20.38,19.08,20.23,23.22,1.05,1.25,1.16,0.46,34.89,49.44,44.16,39.94,390.42857142857144,67.68273325562788,459.6,93.11231630818789,208.92714285714285,414.92571428571426
Delhi,2016-12-04,223.3,426.63,135.19,109.4,54.22,68.69,1.93,22.96,33.98,7.43,18.49,,379.0,Very Poor,2016,12,Winter,419.0,474.0,418.0,347.0,196.6,263.25,263.61,128.7,432.38,422.11,473.72,336.16,97.75,101.67,83.15,71.29,23.49,20.38,19.08,22.68,1.41,1.05,1.25,0.65,34.86,34.89,49.44,38.99,395.0,65.29931086925878,456.23333333333335,94.16921062579439,222.4414285714286,427.85
Delhi,2016-12-05,204.6,417.29,91.66,78.79,39.67,27.41,1.55,23.92,31.6,5.88,12.62,,389.0,Very Poor,2016,12,Winter,379.0,419.0,474.0,274.0,223.3,196.6,263.25,127.5,426.63,432.38,422.11,312.58,109.4,97.75,101.67,82.99,22.96,23.49,20.38,29.33,1.93,1.41,1.05,0.91,33.98,34.86,34.89,36.12,411.42857142857144,38.92238919892369,449.1,90.70997740050521,233.4557142857143,442.8085714285715
Delhi,2016-12-06,293.91,497.31,110.07,96.68,69.09,56.8,1.86,23.11,38.89,9.28,23.99,,402.0,Severe,2016,12,Winter,389.0,379.0,419.0,360.0,204.6,223.3,196.6,236.58,417.29,426.63,432.38,489.62,78.79,109.4,97.75,133.28,23.92,22.96,23.49,27.59,1.55,1.93,1.41,1.75,31.6,33.98,34.86,40.89,417.42857142857144,32.35664353656751,439.96666666666664,80.26958170519262,241.64571428571432,443.90714285714284
Delhi,2016-12-07,283.61,414.27,64.52,81.86,59.67,49.99,1.34,23.69,53.91,8.84,20.43,,472.0,Severe,2016,12,Winter,402.0,389.0,379.0,441.0,293.91,204.6,223.3,246.25,497.31,417.29,426.63,437.91,96.68,78.79,109.4,95.64,23.11,23.92,22.96,20.23,1.86,1.55,1.93,1.16,38.89,31.6,33.98,44.16,421.85714285714283,37.78636690407854,431.8333333333333,61.50418170999631,246.98285714285717,440.53000000000003
Delhi,2016-12-08,238.21,374.88,70.46,72.44,52.25,36.31,1.53,22.2,36.02,7.67,15.66,,422.0,Severe,2016,12,Winter,472.0,402.0,389.0,418.0,283.61,293.91,204.6,263.61,414.27,497.31,417.29,473.72,81.86,96.68,78.79,83.15,23.69,23.11,23.92,19.08,1.34,1.86,1.55,1.25,53.91,38.89,31.6,49.44,422.42857142857144,37.74854144139214,427.8333333333333,57.888170033999245,243.3542857142857,426.40999999999997
Delhi,2016-12-09,295.62,502.98,106.85,71.44,62.21,40.93,1.66,23.47,38.31,7.92,19.77,,443.0,Severe,2016,12,Winter,422.0,472.0,402.0,474.0,238.21,283.61,293.91,263.25,374.88,414.27,497.31,422.11,72.44,81.86,96.68,101.67,22.2,23.69,23.11,20.38,1.53,1.34,1.86,1.05,36.02,53.91,38.89,34.89,418.0,32.08322510804437,427.43333333333334,57.735235959200146,247.97857142857143,437.96285714285716
Delhi,2016-12-10,189.09,249.35,30.67,58.86,29.83,34.4,0.84,20.83,41.6,5.22,9.15,,413.0,Severe,2016,12,Winter,443.0,422.0,472.0,419.0,295.62,238.21,283.61,196.6,502.98,374.88,414.27,432.38,71.44,72.44,81.86,97.75,23.47,22.2,23.69,23.49,1.66,1.53,1.34,1.41,38.31,36.02,53.91,34.86,417.14285714285717,32.13216753467317,425.5,57.19461633695241,246.9057142857143,411.8157142857143
Delhi,2016-12-11,199.12,294.81,46.99,50.79,27.33,29.59,1.25,22.65,37.83,6.73,14.23,,351.0,Very Poor,2016,12,Winter,413.0,443.0,422.0,379.0,189.09,295.62,238.21,223.3,249.35,502.98,374.88,426.63,58.86,71.44,72.44,109.4,20.83,23.47,22.2,22.96,0.84,1.66,1.53,1.93,41.6,38.31,36.02,33.98,413.14285714285717,38.735980566861876,420.06666666666666,56.23162279624337,243.45142857142855,392.9842857142857
Delhi,2016-12-12,210.28,365.65,138.78,76.9,56.19,50.66,2.39,23.52,30.87,8.52,20.42,,418.0,Severe,2016,12,Winter,351.0,413.0,443.0,389.0,199.12,189.09,295.62,204.6,294.81,249.35,502.98,417.29,50.79,58.86,71.44,78.79,22.65,20.83,23.47,23.92,1.25,0.84,1.66,1.55,37.83,41.6,38.31,31.6,417.2857142857143,37.24564531912703,417.6333333333333,54.612417012563796,244.26285714285717,385.60714285714283
Delhi,2016-12-13,209.91,438.88,143.91,76.81,60.13,40.75,1.32,21.71,32.12,8.55,20.95,,413.0,Severe,2016,12,Winter,418.0,351.0,413.0,402.0,210.28,199.12,189.09,293.91,365.65,294.81,249.35,497.31,76.9,50.79,58.86,96.68,23.52,22.65,20.83,23.11,2.39,1.25,0.84,1.86,30.87,37.83,41.6,38.89,418.85714285714283,36.72160386579412,415.76666666666665,53.746328396385344,232.26285714285714,377.25999999999993
Delhi,2016-12-14,154.55,336.29,81.54,66.38,45.44,39.57,0.92,18.5,33.54,7.35,15.83,,379.0,Very Poor,2016,12,Winter,413.0,418.0,351.0,472.0,209.91,210.28,199.12,283.61,438.88,365.65,294.81,414.27,76.81,76.9,50.79,81.86,21.71,23.52,22.65,23.69,1.32,2.39,1.25,1.34,32.12,30.87,37.83,53.91,405.57142857142856,30.604232511519562,414.93333333333334,54.12752077961145,213.82571428571427,366.12
Delhi,2016-12-15,167.64,345.07,67.1,61.53,30.43,32.77,1.06,20.65,34.65,6.85,11.87,,359.0,Very Poor,2016,12,Winter,379.0,413.0,418.0,422.0,154.55,209.91,210.28,238.21,336.29,438.88,365.65,374.88,66.38,76.81,76.9,72.44,18.5,21.71,23.52,22.2,0.92,1.32,2.39,1.53,33.54,32.12,30.87,36.02,396.57142857142856,34.03849361559854,414.26666666666665,54.70543901177841,203.74428571428572,361.8614285714285
Delhi,2016-12-16,200.78,443.63,137.47,85.26,53.52,42.38,1.45,23.5,33.68,7.66,17.03,,390.0,Very Poor,2016,12,Winter,359.0,379.0,413.0,443.0,167.64,154.55,209.91,295.62,345.07,336.29,438.88,502.98,61.53,66.38,76.81,71.44,20.65,18.5,21.71,23.47,1.06,0.92,1.32,1.66,34.65,33.54,32.12,38.31,389.0,27.19681353884595,413.0,54.816307666670134,190.1957142857143,353.3828571428571
Delhi,2016-12-17,229.35,450.31,110.1,88.54,45.05,52.64,1.16,21.22,33.35,7.31,15.69,,437.0,Severe,2016,12,Winter,390.0,359.0,379.0,413.0,200.78,167.64,154.55,189.09,443.63,345.07,336.29,249.35,85.26,61.53,66.38,58.86,23.5,20.65,18.5,20.83,1.45,1.06,0.92,0.84,33.68,34.65,33.54,41.6,392.42857142857144,31.84261893991246,410.76666666666665,52.28745701331898,195.94714285714284,382.09142857142854
Delhi,2016-12-18,232.33,433.94,110.14,86.92,62.67,61.3,1.17,21.99,34.3,5.98,12.53,,411.0,Severe,2016,12,Winter,437.0,390.0,359.0,351.0,229.35,200.78,167.64,199.12,450.31,443.63,345.07,294.81,88.54,85.26,61.53,50.79,21.22,23.5,20.65,22.65,1.16,1.45,1.06,1.25,33.35,33.68,34.65,37.83,401.0,26.451212952656157,407.4,48.67102798911667,200.6914285714286,401.96714285714285
Delhi,2016-12-19,236.24,445.54,87.1,88.02,65.09,61.04,0.92,21.32,31.86,5.95,10.48,,443.0,Severe,2016,12,Winter,411.0,437.0,390.0,418.0,232.33,229.35,200.78,210.28,433.94,450.31,443.63,365.65,86.92,88.54,85.26,76.9,21.99,21.22,23.5,23.52,1.17,1.16,1.45,2.39,34.3,33.35,33.68,30.87,404.57142857142856,30.506049361055393,405.7,46.378614274998576,204.4,413.38
Delhi,2016-12-20,161.92,324.2,34.1,68.35,45.61,45.61,0.61,22.9,34.48,3.64,5.67,,377.0,Very Poor,2016,12,Winter,443.0,411.0,437.0,413.0,236.24,232.33,229.35,209.91,445.54,433.94,450.31,438.88,88.02,86.92,88.54,76.81,21.32,21.99,21.22,21.71,0.92,1.17,1.16,1.32,31.86,34.3,33.35,32.12,399.42857142857144,31.853085370480898,403.6666666666667,46.250691203286294,197.5442857142857,396.9971428571428
Delhi,2016-12-21,131.95,291.75,51.31,66.67,44.05,40.01,0.81,22.63,33.78,4.0,6.24,,317.0,Very Poor,2016,12,Winter,377.0,443.0,411.0,379.0,161.92,236.24,232.33,154.55,324.2,445.54,433.94,336.29,68.35,88.02,86.92,66.38,22.9,21.32,21.99,18.5,0.61,0.92,1.17,0.92,34.48,31.86,34.3,33.54,390.57142857142856,44.564025636745065,398.43333333333334,46.895837131135806,194.31571428571428,390.6342857142857
